0,-0.5,-0.97326,-1.3956,-1.8337,-2.1792,-2.7027,-3.0459,-3.175,-3.6156,-4.2958,-4.5021,-4.8451,-5.744,-6.1154,-6.8655,-7.5287,-7.3263,-7.678,-7.7371,-6.8991,-7.7955,-7.8799,-8.0783,-8.5327,-8.9009,-9.4055,-8.6983,-9.6007,-10.81,-9.6004,-9.9554,-11.029,-11.009,-10.701,-10.428,-10.126,-9.3506,-8.688,-9.7847,-7.8378,-8.0394,-7.1752,-5.3908,-4.4129,-2.9812,-1.7516,-0.83222,-1.113,0.85548,0.58412
0,-0.5,-0.98707,-1.4862,-2.0516,-2.4334,-2.656,-3.0341,-3.3911,-4.0142,-4.704,-5.1362,-5.7178,-6.203,-6.7138,-7.0792,-7.3402,-8.0222,-8.1824,-8.8226,-9.1637,-9.6125,-9.4666,-10.2,-10.731,-11.137,-11.301,-11.633,-11.535,-11.025,-10.779,-9.6515,-9.6339,-9.0029,-9.2529,-9.052,-9.7812,-8.9367,-8.4164,-8.1467,-7.484,-5.7901,-5.3603,-4.2384,-2.8282,-2.8602,-4.2294,-2.8894,-2.2216,-2.4394,-2.0925
0,-0.5,-1.0001,-1.4498,-1.8574,-2.2428,-2.6433,-3.1209,-3.2205,-3.7616,-4.1412,-4.6427,-4.8888,-5.3381,-5.8559,-5.7627,-6.3194,-6.4829,-6.9159,-7.3118,-7.6299,-8.1811,-8.6786,-9.3235,-9.588,-9.6137,-10.26,-9.7453,-9.1523,-9.2327,-7.0434,-8.4874,-8.6449,-7.3964,-6.7715,-6.9581,-7.3027,-9.025,-9.2729,-8.0509,-8.1355,-8.6228,-6.6792,-7.3835,-6.9875,-7.6451,-7.4233,-6.3963,-5.8733,-5.366,-4.2884
0,-0.5,-1.0269,-1.5521,-2.114,-2.7194,-3.1986,-3.8276,-4.2439,-4.7104,-4.9744,-5.0302,-5.4927,-5.9545,-6.2671,-6.5753,-6.8918,-7.4738,-7.5704,-8.4197,-9.2871,-9.357,-9.8198,-10.01,-9.5827,-9.1301,-8.6508,-10.013,-10.448,-10.303,-8.6059,-9.3519,-9.1106,-8.2028,-8.3699,-8.8429,-7.1748,-6.0149,-5.4405,-4.1541,-4.6683,-5.6121,-5.7547,-4.384,-3.8804,-3.6562,-5.5965,-4.1967,-3.8116,-3.8865,-4.7715
0,-0.5,-1.0151,-1.5124,-1.9249,-2.4396,-2.8934,-3.1904,-3.4068,-3.6904,-4.1893,-4.5627,-4.4734,-5.3637,-5.8517,-6.2508,-6.711,-6.3267,-6.2728,-6.7603,-8.1075,-8.8358,-9.3597,-9.1889,-9.9243,-11.27,-11.392,-11.443,-12.695,-13.172,-13.23,-13.843,-13.857,-13.128,-12.526,-12.975,-12.266,-12.868,-12.048,-11.963,-11.98,-11.628,-11.069,-9.7658,-10.133,-10.439,-9.001,-8.553,-9.3288,-8.3329,-7.1965
0,-0.5,-1.0044,-1.4664,-1.9324,-2.4647,-3.0033,-3.5085,-3.8677,-4.3541,-4.8712,-4.9821,-5.4716,-6.1244,-6.7177,-7.2396,-7.7045,-7.6735,-8.0239,-8.2716,-8.7865,-8.8153,-8.5853,-8.9192,-9.5513,-10.247,-10.925,-10.555,-10.972,-10.726,-10.954,-11.377,-11.783,-11.383,-10.808,-9.5593,-9.8836,-10.699,-9.8635,-9.5111,-9.673,-5.7318,-5.6625,-5.2393,-5.1796,-4.6283,-4.1117,-3.4512,-3.9886,-2.1927,-2.1762
0,-0.5,-0.98429,-1.436,-1.8564,-2.3528,-2.7291,-3.2467,-3.6561,-4.1495,-4.753,-5.2785,-6.1311,-6.5442,-7.0022,-7.8364,-7.9524,-8.1645,-9.0088,-9.2804,-9.2681,-9.2824,-9.4087,-10.041,-11.013,-10.69,-10.475,-10.217,-10.797,-9.6359,-8.649,-8.7699,-8.1711,-7.1212,-6.4412,-6.6206,-6.0456,-4.028,-4.4689,-4.8203,-4.8415,-5.6616,-5.6707,-4.0303,-2.6949,-1.8586,-1.1609,-0.79156,1.1535,0.86347,1.5113
0,-0.5,-0.98429,-1.4594,-1.8584,-2.4007,-2.9673,-3.6027,-3.8834,-4.3675,-4.8237,-5.0642,-5.3225,-5.584,-5.7368,-5.925,-6.9643,-7.3401,-7.3951,-7.3541,-6.9805,-6.6405,-7.2351,-6.8713,-8.0115,-7.9503,-8.3098,-8.6014,-8.9995,-9.7494,-10.602,-9.6627,-9.1646,-8.1559,-9.0582,-9.5119,-8.5595,-8.4217,-8.7708,-10.345,-8.8071,-9.979,-10.349,-8.7103,-8.6064,-8.4572,-8.5717,-8.7435,-8.3837,-8.82,-8.4264
0,-0.5,-1.0035,-1.4229,-1.8642,-2.278,-2.3643,-2.6616,-3.3539,-3.429,-3.7732,-4.3071,-4.8542,-5.1925,-5.7839,-5.7252,-5.9779,-6.8416,-7.6471,-7.1658,-7.4578,-8.4201,-9.2489,-9.8674,-10.523,-10.282,-10.13,-10.8,-11.269,-10.668,-10.303,-10.571,-11.009,-11.925,-11.973,-11.916,-11.42,-9.1521,-8.5739,-8.5526,-7.6809,-7.9322,-7.1524,-5.0663,-4.3017,-2.7381,-3.5561,-2.8188,-1.9031,-2.1794,-3.0648
0,-0.5,-1.0244,-1.5374,-2.047,-2.3671,-2.7919,-3.1923,-3.9336,-4.5048,-4.7228,-5.0363,-5.7066,-5.7969,-5.8429,-6.5847,-7.1543,-7.6672,-7.4876,-7.7394,-8.4586,-8.7673,-8.9477,-8.4626,-9.6784,-10.049,-9.9924,-10.133,-10.396,-11.05,-11.008,-11.667,-10.901,-10.644,-10.678,-11.761,-13.394,-13.28,-12.607,-11.228,-11.092,-10.084,-10.002,-10.987,-11.106,-9.4259,-7.331,-8.8637,-7.8382,-6.9931,-6.3313
