  0.0000000e+000	 -7.0747000e-008	
  5.0000000e-002	 -2.7750000e-008	
  1.0000000e-001	  4.0800000e-008	
  1.5000000e-001	 -1.1100000e-008	
  2.0000000e-001	 -1.7850000e-008	
  2.5000000e-001	 -2.0000000e-009	
  3.0000000e-001	  1.3250000e-008	
  3.5000000e-001	  3.2249000e-008	
  4.0000000e-001	  9.1098000e-008	
  4.5000000e-001	  1.2715000e-007	
  5.0000000e-001	  7.3949000e-008	
  5.5000000e-001	  2.5600000e-007	
  6.0000000e-001	  2.2910000e-007	
  6.5000000e-001	  7.1749000e-007	
  7.0000000e-001	  1.7230000e-006	
  7.5000000e-001	  5.2205000e-006	
  8.0000000e-001	  1.7635000e-005	
  8.5000000e-001	  5.7394000e-005	
  9.0000000e-001	  1.5985000e-004	
  9.5000000e-001	  3.5775000e-004	
  1.0000000e+000	  6.5249000e-004	
  1.0500000e+000	  1.0203000e-003	
  1.1000000e+000	  1.4455000e-003	
  1.1500000e+000	  1.9075000e-003	
  1.2000000e+000	  2.4025000e-003	
  1.2500000e+000	  2.9265000e-003	
  1.3000000e+000	  3.4630000e-003	
  1.3500000e+000	  4.0221000e-003	
  1.4000000e+000	  4.5900000e-003	
  1.4500000e+000	  5.1634000e-003	
  1.5000000e+000	  5.7461000e-003	
  1.5500000e+000	  6.3286000e-003	
  1.6000000e+000	  6.9020000e-003	
  1.6500000e+000	  7.4789000e-003	
  1.7000000e+000	  8.0409000e-003	
  1.7500000e+000	  8.5502000e-003	
  1.8000000e+000	  9.0313000e-003	
  1.8500000e+000	  9.4056000e-003	
  1.9000000e+000	  9.5134000e-003	
  1.9500000e+000	  9.6302000e-003	
  2.0000000e+000	  8.3499000e-003	
  2.0500000e+000	  8.7824000e-003	
  2.1000000e+000	  9.0590000e-003	
  2.1500000e+000	  8.5649000e-003	
  2.2000000e+000	  7.6451000e-003	
  2.2500000e+000	  8.1534000e-003	
  2.3000000e+000	  8.0071000e-003	
  2.3500000e+000	  8.5893000e-003	
  2.4000000e+000	  8.8296000e-003	
  2.4500000e+000	  8.1477000e-003	
  2.5000000e+000	  8.4143000e-003	
  2.5500000e+000	  8.7447000e-003	
  2.6000000e+000	  8.9984000e-003	
  2.6500000e+000	  9.2316000e-003	
  2.7000000e+000	  9.5010000e-003	
  2.7500000e+000	  9.7694000e-003	
  2.8000000e+000	  1.0027000e-002	
  2.8500000e+000	  1.0334000e-002	
  2.9000000e+000	  1.0555000e-002	
  2.9500000e+000	  1.0795000e-002	
  3.0000000e+000	  1.1220000e-002	
  3.0500000e+000	  1.1585000e-002	
  3.1000000e+000	  1.1825000e-002	
  3.1500000e+000	  1.1880000e-002	
  3.2000000e+000	  1.2195000e-002	
  3.2500000e+000	  1.3325000e-002	
  3.3000000e+000	  1.4435000e-002	
  3.3500000e+000	  1.5070000e-002	
  3.4000000e+000	  1.5725000e-002	
  3.4500000e+000	  1.5955000e-002	
  3.5000000e+000	  1.6140000e-002	
  3.5500000e+000	  1.6715000e-002	
  3.6000000e+000	  1.7370000e-002	
  3.6500000e+000	  1.7426000e-002	
  3.7000000e+000	  1.7830000e-002	
  3.7500000e+000	  1.8155000e-002	
  3.8000000e+000	  1.9586000e-002	
  3.8500000e+000	  1.8945000e-002	
  3.9000000e+000	  1.9485000e-002	
  3.9500000e+000	  2.0935000e-002	
  4.0000000e+000	  2.1050000e-002	
  4.0500000e+000	  2.2480000e-002	
  4.1000000e+000	  2.1111000e-002	
  4.1500000e+000	  2.3285000e-002	
  4.2000000e+000	  2.4850000e-002	
  4.2500000e+000	  2.4615000e-002	
  4.3000000e+000	  2.4720000e-002	
  4.3500000e+000	  2.4315000e-002	
  4.4000000e+000	  2.4720000e-002	
  4.4500000e+000	  2.5186000e-002	
  4.5000000e+000	  3.1891000e-002	
  4.5500000e+000	  3.1836000e-002	
  4.6000000e+000	  3.1015000e-002	
  4.6500000e+000	  4.2151000e-002	
  4.7000000e+000	  4.9980000e-002	
  4.7500000e+000	  5.0005000e-002	
  4.8000000e+000	  5.0005000e-002	
