  0.0000000e+000	 -1.0150000e-008	
  1.0000000e-001	 -2.2400000e-008	
  2.0000000e-001	 -6.3499000e-009	
  3.0000000e-001	  1.7000000e-009	
  4.0000000e-001	  3.9399000e-008	
  5.0000000e-001	  1.5070000e-007	
  6.0000000e-001	  2.4069000e-007	
  7.0000000e-001	  1.4645000e-006	
  8.0000000e-001	  1.6714000e-005	
  9.0000000e-001	  1.5995000e-004	
  1.0000000e+000	  6.4024000e-004	
  1.1000000e+000	  1.4185000e-003	
  1.2000000e+000	  2.3716000e-003	
  1.3000000e+000	  3.4300000e-003	
  1.4000000e+000	  4.5526000e-003	
  1.5000000e+000	  5.6605000e-003	
  1.6000000e+000	  6.6094000e-003	
  1.7000000e+000	  7.5250000e-003	
  1.8000000e+000	  8.2655000e-003	
  1.9000000e+000	  9.2416000e-003	
  2.0000000e+000	  9.6993000e-003	
  2.1000000e+000	  1.0805000e-002	
  2.2000000e+000	  1.1760000e-002	
  2.3000000e+000	  1.2280000e-002	
  2.4000000e+000	  1.3045000e-002	
  2.5000000e+000	  1.3970000e-002	
  2.6000000e+000	  1.4885000e-002	
  2.7000000e+000	  1.5885000e-002	
  2.8000000e+000	  1.6680000e-002	
  2.9000000e+000	  1.8465000e-002	
  3.0000000e+000	  1.9315000e-002	
  3.1000000e+000	  2.0165000e-002	
  3.2000000e+000	  2.0850000e-002	
  3.3000000e+000	  2.1795000e-002	
  3.4000000e+000	  2.2540000e-002	
  3.5000000e+000	  2.3015000e-002	
  3.6000000e+000	  2.4830000e-002	
  3.7000000e+000	  2.5095000e-002	
  3.8000000e+000	  2.6535000e-002	
  3.9000000e+000	  2.9010000e-002	
  4.0000000e+000	  3.1364000e-002	
  4.1000000e+000	  4.7901000e-002	
  4.2000000e+000	  4.8796000e-002	
  4.3000000e+000	  4.9990000e-002	
  4.4000000e+000	  4.9990000e-002	
  4.5000000e+000	  4.9990000e-002	
  4.6000000e+000	  4.9980000e-002	
  4.7000000e+000	  4.9990000e-002	
  4.8000000e+000	  4.9980000e-002	
  4.9000000e+000	  4.9986000e-002	
  5.0000000e+000	  4.9986000e-002	
  5.1000000e+000	  4.9980000e-002	
  5.2000000e+000	  4.9995000e-002	
  5.3000000e+000	  4.9986000e-002	
  5.4000000e+000	  4.9986000e-002	
  5.5000000e+000	  4.9990000e-002	
  5.6000000e+000	  4.9986000e-002	
  5.7000000e+000	  4.9990000e-002	
  5.8000000e+000	  4.9986000e-002	
  5.9000000e+000	  4.9986000e-002	
  6.0000000e+000	  4.9986000e-002	
  6.1000000e+000	  4.9986000e-002	
  6.2000000e+000	  4.9986000e-002	
  6.3000000e+000	  4.9990000e-002	
  6.4000000e+000	  4.9990000e-002	
  6.5000000e+000	  4.9986000e-002	
  6.6000000e+000	  4.9986000e-002	
  6.7000000e+000	  4.9986000e-002	
  6.8000000e+000	  4.9986000e-002	
  6.9000000e+000	  4.9990000e-002	
  7.0000000e+000	  4.9986000e-002	
  7.1000000e+000	  4.9986000e-002	
  7.2000000e+000	  4.9986000e-002	
  7.3000000e+000	  4.9986000e-002	
  7.4000000e+000	  4.9986000e-002	
  7.5000000e+000	  4.9986000e-002	
  7.6000000e+000	  4.9990000e-002	
  7.7000000e+000	  4.9986000e-002	
  7.8000000e+000	  4.9995000e-002	
  7.9000000e+000	  4.9986000e-002	
  8.0000000e+000	  4.9986000e-002	
  8.1000000e+000	  4.9990000e-002	
  8.2000000e+000	  4.9986000e-002	
  8.3000000e+000	  4.9986000e-002	
  8.4000000e+000	  4.9986000e-002	
  8.5000000e+000	  4.9986000e-002	
  8.6000000e+000	  4.9986000e-002	
  8.7000000e+000	  4.9986000e-002	
  8.8000000e+000	  4.9986000e-002	
  8.9000000e+000	  4.9990000e-002	
  9.0000000e+000	  4.9986000e-002	
  9.1000000e+000	  4.9986000e-002	
  9.2000000e+000	  4.9986000e-002	
  9.3000000e+000	  4.9990000e-002	
  9.4000000e+000	  4.9986000e-002	
  9.5000000e+000	  4.9980000e-002	
  9.6000000e+000	  4.9980000e-002	
  9.7000000e+000	  4.9990000e-002	
  9.8000000e+000	  4.9986000e-002	
  9.9000000e+000	  4.9986000e-002	
  1.0000000e+001	  4.9986000e-002	
