 -5.0000000e+000	 -2.1049000e-008	
 -4.9000000e+000	  8.7398000e-008	
 -4.8000000e+000	 -8.4197000e-008	
 -4.7000000e+000	 -8.4998000e-008	
 -4.6000000e+000	 -8.6249000e-008	
 -4.5000000e+000	 -8.9749000e-008	
 -4.4000000e+000	 -8.5947000e-008	
 -4.3000000e+000	 -8.3397000e-008	
 -4.2000000e+000	 -8.7547000e-008	
 -4.1000000e+000	 -8.3397000e-008	
 -4.0000000e+000	 -8.5849000e-008	
 -3.9000000e+000	 -8.3248000e-008	
 -3.8000000e+000	  8.6300000e-008	
 -3.7000000e+000	  8.8647000e-008	
 -3.6000000e+000	 -8.5598000e-008	
 -3.5000000e+000	  8.6347000e-008	
 -3.4000000e+000	 -8.2648000e-008	
 -3.3000000e+000	 -7.8897000e-008	
 -3.2000000e+000	 -8.3597000e-008	
 -3.1000000e+000	 -8.8050000e-008	
 -3.0000000e+000	  8.5947000e-008	
 -2.9000000e+000	  8.5500000e-008	
 -2.8000000e+000	 -8.2349000e-008	
 -2.7000000e+000	 -8.6799000e-008	
 -2.6000000e+000	  8.6147000e-008	
 -2.5000000e+000	  8.5598000e-008	
 -2.4000000e+000	  8.4550000e-008	
 -2.3000000e+000	 -8.1749000e-008	
 -2.2000000e+000	 -8.8399000e-008	
 -2.1000000e+000	 -7.4447000e-008	
 -2.0000000e+000	 -8.4299000e-008	
 -1.9000000e+000	  8.3997000e-008	
 -1.8000000e+000	  8.4648000e-008	
 -1.7000000e+000	  8.8450000e-008	
 -1.6000000e+000	 -8.7697000e-008	
 -1.5000000e+000	 -7.5499000e-008	
 -1.4000000e+000	 -8.6500000e-008	
 -1.3000000e+000	  8.4597000e-008	
 -1.2000000e+000	  8.7347000e-008	
 -1.1000000e+000	 -8.1549000e-008	
 -1.0000000e+000	 -9.0298000e-008	
 -9.0000000e-001	  8.8647000e-008	
 -8.0000000e-001	  7.4749000e-008	
 -7.0000000e-001	  8.6649000e-008	
 -6.0000000e-001	  8.6947000e-008	
 -5.0000000e-001	 -7.5448000e-008	
 -4.0000000e-001	  8.6147000e-008	
 -3.0000000e-001	 -8.4998000e-008	
 -2.0000000e-001	 -8.6947000e-008	
 -1.0000000e-001	  8.6249000e-008	
  0.0000000e+000	 -8.6947000e-008	
  1.0000000e-001	  8.8348000e-008	
  2.0000000e-001	 -8.4900000e-008	
  3.0000000e-001	 -8.3597000e-008	
